FID,Join_Count,TARGET_FID,biosum_con,ID,biosum_plo,lat,lon,Id_1,gridcode,prob
892,1,892,1.20101E+24,893,1.20101E+23,40.764197,-122.753285,36286,5744,0.5744
893,1,893,1.20101E+24,894,1.20101E+23,40.378419,-123.353423,48414,8096,0.8096
894,1,894,1.20101E+24,895,1.20101E+23,41.113143,-122.535394,25843,3950,0.395
895,1,895,1.20101E+24,896,1.20101E+23,41.28939,-122.559367,20398,1474,0.1474
896,1,896,1.20101E+24,897,1.20101E+23,40.562634,-123.532821,42145,4056,0.4056
897,1,897,1.20101E+24,898,1.20101E+23,40.425694,-123.031147,47130,5066,0.5066
898,1,898,1.20101E+24,899,1.20101E+23,40.211158,-123.323737,53728,3416,0.3416
899,1,899,1.20101E+24,900,1.20101E+23,40.907837,-123.594802,31144,7589,0.7589
900,1,900,1.20101E+24,901,1.20101E+23,36.013973,-118.638405,170888,4832,0.4832
901,1,901,1.20101E+24,902,1.20101E+23,36.233182,-118.181892,163038,649,0.0649
902,1,902,1.20101E+24,903,1.20101E+23,36.013092,-118.343066,170913,1142,0.1142
903,1,903,1.20101E+24,904,1.20101E+23,38.081942,-120.114196,109209,8645,0.8645
904,1,904,1.20101E+24,905,1.20101E+23,37.910036,-120.091056,113476,7992,0.7992
905,1,905,1.20101E+24,906,1.20101E+23,38.391118,-120.007438,101525,6140,0.614
906,1,906,1.20101E+24,907,1.20101E+23,38.196405,-120.30229,106373,12565,1.2565
907,1,907,1.20101E+24,908,1.20101E+23,38.055671,-119.943771,109852,5109,0.5109
908,1,908,1.20101E+24,909,1.20101E+23,37.89242,-119.94854,113989,11104,1.1104
909,1,909,1.20101E+24,910,1.20101E+23,38.259524,-120.145688,104936,6647,0.6647
910,1,910,1.20101E+24,911,1.20101E+23,39.444019,-121.034168,76039,4967,0.4967
911,1,911,1.20101E+24,912,1.20101E+23,39.603041,-121.039076,72257,1205,0.1205
912,1,912,1.20101E+24,913,1.20101E+23,39.456448,-121.174867,75798,1586,0.1586
913,1,913,1.20111E+24,914,1.20111E+23,41.985875,-123.196808,373,7203,0.7203
914,1,914,1.20111E+24,915,1.20111E+23,41.983942,-123.096231,381,4776,0.4776
915,1,915,1.20111E+24,916,1.20111E+23,41.98597,-123.130749,378,5672,0.5672
916,1,916,1.20111E+24,917,1.20111E+23,40.643809,-121.004027,41084,2171,0.2171
917,1,917,1.20111E+24,918,1.20111E+23,40.151298,-120.945799,57138,3489,0.3489
918,1,918,1.20111E+24,919,1.20111E+23,40.151298,-120.945799,57138,3489,0.3489
919,1,919,1.20111E+24,920,1.20111E+23,38.503854,-119.969696,98773,3181,0.3181
920,1,920,1.20111E+24,921,1.20111E+23,38.460416,-120.554552,99728,3955,0.3955
921,1,921,1.20111E+24,922,1.20111E+23,39.855497,-121.666095,65500,1914,0.1914
922,1,922,1.20111E+24,923,1.20111E+23,39.710758,-121.347098,69617,7551,0.7551
923,1,923,1.20111E+24,924,1.20111E+23,39.534103,-121.320686,73869,11430,1.143
924,1,924,1.20111E+24,925,1.20111E+23,39.534103,-121.320686,73869,11430,1.143
925,1,925,1.20111E+24,926,1.20111E+23,39.673039,-121.196597,70573,621,0.0621
926,1,926,1.20111E+24,927,1.20111E+23,39.951932,-121.514697,62991,3272,0.3272
927,1,927,1.20111E+24,928,1.20111E+23,38.291979,-120.560702,103945,6273,0.6273
928,1,928,1.20111E+24,929,1.20111E+23,38.326859,-120.27258,103256,3010,0.301
929,1,929,1.20111E+24,930,1.20111E+23,38.338193,-120.519053,102983,3553,0.3553
930,1,930,1.20111E+24,931,1.20111E+23,38.474307,-120.273744,99500,9733,0.9733
931,1,931,1.20111E+24,932,1.20111E+23,39.381947,-122.681479,76926,10868,1.0868
932,1,932,1.20111E+24,933,1.20111E+23,41.539018,-123.998615,11703,1070,0.107
933,1,933,1.20111E+24,934,1.20111E+23,41.539018,-123.998615,11703,1070,0.107
934,1,934,1.20111E+24,935,1.20111E+23,41.436705,-123.653232,15131,1391,0.1391
935,1,935,1.20111E+24,936,1.20111E+23,38.580809,-120.434995,96742,4367,0.4367
936,1,936,1.20111E+24,937,1.20111E+23,38.900108,-120.470403,88758,3318,0.3318
937,1,937,1.20111E+24,938,1.20111E+23,38.885932,-120.78359,88970,3493,0.3493
938,1,938,1.20111E+24,939,1.20111E+23,38.958172,-120.350082,87390,4863,0.4863
939,1,939,1.20111E+24,940,1.20111E+23,38.758328,-120.94257,92016,6389,0.6389
940,1,940,1.20111E+24,941,1.20111E+23,38.756113,-120.460506,92277,6759,0.6759
941,1,941,1.20111E+24,942,1.20111E+23,38.802726,-120.615883,91112,9727,0.9727
942,1,942,1.20111E+24,943,1.20111E+23,38.552575,-120.731762,97234,4692,0.4692
943,1,943,1.20111E+24,944,1.20111E+23,38.764662,-120.158859,92077,5273,0.5273
944,1,944,1.20111E+24,945,1.20111E+23,38.652364,-120.28875,94730,4975,0.4975
945,0,945,1.20111E+24,946,1.20111E+23,37.086456,-118.980996,0,0,0
946,1,946,1.20111E+24,947,1.20111E+23,37.078998,-119.261988,137558,8690,0.869
947,1,947,1.20111E+24,948,1.20111E+23,37.235968,-119.269845,132622,4163,0.4163
948,1,948,1.20111E+24,949,1.20111E+23,39.725921,-122.880053,68267,5026,0.5026
949,1,949,1.20111E+24,950,1.20111E+23,39.543937,-122.730097,73115,6095,0.6095
950,1,950,1.20111E+24,951,1.20111E+23,40.91256,-123.865836,30825,1381,0.1381
951,1,951,1.20111E+24,952,1.20111E+23,41.090714,-123.599261,25463,2630,0.263
952,1,952,1.20111E+24,953,1.20111E+23,40.613255,-123.977566,39945,1067,0.1067
953,1,953,1.20111E+24,954,1.20111E+23,41.444144,-123.930973,14559,841,0.0841
954,1,954,1.20111E+24,955,1.20111E+23,40.766144,-124.008266,34960,1996,0.1996
955,1,955,1.20111E+24,956,1.20111E+23,40.766144,-124.008266,34960,1996,0.1996
956,1,956,1.20111E+24,957,1.20111E+23,40.785251,-123.703787,34673,959,0.0959
957,1,957,1.20111E+24,958,1.20111E+23,40.785251,-123.703787,34673,959,0.0959
958,1,958,1.20111E+24,959,1.20111E+23,41.264151,-123.614598,20018,4121,0.4121
959,1,959,1.20111E+24,960,1.20111E+23,40.214704,-124.074578,53092,2914,0.2914
960,1,960,1.20111E+24,961,1.20111E+23,40.479466,-123.841385,44406,1211,0.1211
961,1,961,1.20111E+24,962,1.20111E+23,40.479466,-123.841385,44406,1211,0.1211
962,1,962,1.20111E+24,963,1.20111E+23,40.422453,-123.832068,46410,1425,0.1425
963,1,963,1.20111E+24,964,1.20111E+23,41.105826,-124.078473,24512,1916,0.1916
964,1,964,1.20111E+24,965,1.20111E+23,40.935823,-124.053549,29899,1259,0.1259
965,1,965,1.20111E+24,966,1.20111E+23,40.14494,-123.931649,55143,1571,0.1571
966,1,966,1.20111E+24,967,1.20111E+23,40.476819,-123.679657,44750,1372,0.1372
967,1,967,1.20111E+24,968,1.20111E+23,40.755631,-123.870097,35591,1627,0.1627
968,1,968,1.20111E+24,969,1.20111E+23,40.653961,-123.670324,39028,488,0.0488
969,1,969,1.20111E+24,970,1.20111E+23,34.824615,-119.105198,215930,1028,0.1028
970,1,970,1.20111E+24,971,1.20111E+23,38.730407,-122.594591,92178,5688,0.5688
971,1,971,1.20111E+24,972,1.20111E+23,39.369024,-123.003561,77141,8540,0.854
972,1,972,1.20111E+24,973,1.20111E+23,39.574456,-122.879501,72171,6367,0.6367
973,1,973,1.20111E+24,974,1.20111E+23,39.424291,-122.885244,75713,7470,0.747
974,1,974,1.20111E+24,975,1.20111E+23,40.188463,-120.897375,55965,4754,0.4754
975,1,975,1.20111E+24,976,1.20111E+23,40.410069,-120.793291,48944,2817,0.2817
976,1,976,1.20111E+24,977,1.20111E+23,39.954094,-120.134287,63100,1728,0.1728
977,1,977,1.20111E+24,978,1.20111E+23,40.852664,-121.146876,34552,2166,0.2166
978,1,978,1.20111E+24,979,1.20111E+23,40.543676,-121.133484,44293,2170,0.217
979,1,979,1.20111E+24,980,1.20111E+23,40.983434,-120.994221,30438,3110,0.311
980,1,980,1.20111E+24,981,1.20111E+23,40.685672,-120.994755,39869,1828,0.1828
981,1,981,1.20111E+24,982,1.20111E+23,40.713118,-120.837078,38927,1521,0.1521
982,1,982,1.20111E+24,983,1.20111E+23,40.802058,-121.309443,36077,2912,0.2912
983,1,983,1.20111E+24,984,1.20111E+23,40.505443,-120.977077,45624,1685,0.1685
984,1,984,1.20111E+24,985,1.20111E+23,37.331089,-119.421728,129458,5033,0.5033
985,1,985,1.20111E+24,986,1.20111E+23,37.522727,-119.424294,123887,3467,0.3467
986,1,986,1.20111E+24,987,1.20111E+23,38.137093,-122.713282,106996,3141,0.3141
987,1,987,1.20111E+24,988,1.20111E+23,37.808356,-120.091807,115937,7162,0.7162
988,1,988,1.20111E+24,989,1.20111E+23,37.499506,-119.710901,124434,10819,1.0819
989,1,989,1.20111E+24,990,1.20111E+23,37.719661,-119.858044,118158,5052,0.5052
990,1,990,1.20111E+24,991,1.20111E+23,38.926448,-123.303298,87005,5017,0.5017
991,1,991,1.20111E+24,992,1.20111E+23,39.85086,-123.208658,64829,2431,0.2431
992,1,992,1.20111E+24,993,1.20111E+23,39.766304,-123.724262,66714,3351,0.3351
993,1,993,1.20111E+24,994,1.20111E+23,39.385054,-123.184693,76649,4571,0.4571
994,1,994,1.20111E+24,995,1.20111E+23,38.905334,-123.125438,87450,5286,0.5286
995,0,995,1.20111E+24,996,1.20111E+23,39.314401,-123.791939,0,0,0
996,0,996,1.20111E+24,997,1.20111E+23,39.808775,-123.846986,0,0,0
997,1,997,1.20111E+24,998,1.20111E+23,39.510189,-123.516357,73289,3876,0.3876
998,1,998,1.20111E+24,999,1.20111E+23,39.038894,-123.431512,84536,5648,0.5648
999,1,999,1.20111E+24,1000,1.20111E+23,39.075729,-123.146418,83958,3512,0.3512
1000,1,1000,1.20111E+24,1001,1.20111E+23,39.452832,-123.649524,74469,3854,0.3854
1001,1,1001,1.20111E+24,1002,1.20111E+23,39.009161,-123.27787,85145,5471,0.5471
1002,1,1002,1.20111E+24,1003,1.20111E+23,39.633342,-123.561355,70207,2024,0.2024
1003,1,1003,1.20111E+24,1004,1.20111E+23,39.319391,-123.326803,78054,4509,0.4509
1004,1,1004,1.20111E+24,1005,1.20111E+23,39.741467,-122.914129,68011,6256,0.6256
1005,1,1005,1.20111E+24,1006,1.20111E+23,39.523745,-123.003639,73330,5923,0.5923
1006,1,1006,1.20111E+24,1007,1.20111E+23,39.183038,-123.430676,81362,3932,0.3932
1007,1,1007,1.20111E+24,1008,1.20111E+23,39.362658,-123.452055,76865,5545,0.5545
1008,1,1008,1.20111E+24,1009,1.20111E+23,39.224018,-123.119185,80436,5091,0.5091
1009,1,1009,1.20111E+24,1010,1.20111E+23,39.15833,-123.296544,82046,5492,0.5492
1010,1,1010,1.20111E+24,1011,1.20111E+23,39.647507,-123.684186,69716,3588,0.3588
1011,1,1011,1.20111E+24,1012,1.20111E+23,41.501722,-121.269394,14750,2534,0.2534
1012,1,1012,1.20111E+24,1013,1.20111E+23,41.373832,-120.92033,18423,1856,0.1856
1013,1,1013,1.20111E+24,1014,1.20111E+23,41.860373,-120.632331,4408,1765,0.1765
1014,1,1014,1.20111E+24,1015,1.20111E+23,41.329012,-120.779528,19927,1115,0.1115
1015,1,1015,1.20111E+24,1016,1.20111E+23,41.346009,-120.749895,19326,2248,0.2248
1016,1,1016,1.20111E+24,1017,1.20111E+23,41.477557,-121.109262,15315,1922,0.1922
1017,1,1017,1.20111E+24,1018,1.20111E+23,41.817181,-120.830177,5761,2608,0.2608
1018,1,1018,1.20111E+24,1019,1.20111E+23,41.817181,-120.830177,5761,2608,0.2608
1019,1,1019,1.20111E+24,1020,1.20111E+23,41.571663,-121.040071,12775,2705,0.2705
1020,1,1020,1.20111E+24,1021,1.20111E+23,38.031857,-119.190358,110371,1184,0.1184
1021,1,1021,1.20111E+24,1022,1.20111E+23,38.223209,-119.328534,105714,942,0.0942
1022,1,1022,1.20111E+24,1023,1.20111E+23,36.38188,-121.870488,157755,7414,0.7414
1023,1,1023,1.20111E+24,1024,1.20111E+23,36.54656,-121.745855,152517,3792,0.3792
1024,1,1024,1.20111E+24,1025,1.20111E+23,39.126281,-121.13259,83637,4285,0.4285
1025,1,1025,1.20111E+24,1026,1.20111E+23,39.388735,-120.823042,77493,1600,0.16
1026,1,1026,1.20111E+24,1027,1.20111E+23,39.230301,-120.989623,81500,1131,0.1131
1027,1,1027,1.20111E+24,1028,1.20111E+23,39.421328,-120.221976,76823,2804,0.2804
1028,1,1028,1.20111E+24,1029,1.20111E+23,39.408249,-120.972653,77010,9020,0.902
1029,1,1029,1.20111E+24,1030,1.20111E+23,39.081982,-120.947437,84660,5530,0.553
1030,1,1030,1.20111E+24,1031,1.20111E+23,39.232792,-120.216432,81556,4255,0.4255
1031,1,1031,1.20111E+24,1032,1.20111E+23,39.294329,-120.064228,79917,1769,0.1769
1032,0,1032,1.20111E+24,1033,1.20111E+23,39.094411,-120.169604,0,0,0
1033,1,1033,1.20111E+24,1034,1.20111E+23,39.28436,-120.362229,80129,5219,0.5219
1034,1,1034,1.20111E+24,1035,1.20111E+23,39.05405,-120.790161,85259,1805,0.1805
1035,1,1035,1.20111E+24,1036,1.20111E+23,39.196439,-120.826835,82183,2985,0.2985
1036,1,1036,1.20111E+24,1037,1.20111E+23,39.258023,-120.663604,80813,5345,0.5345
1037,1,1037,1.20111E+24,1038,1.20111E+23,39.258023,-120.663604,80813,5345,0.5345
1038,1,1038,1.20111E+24,1039,1.20111E+23,39.890093,-120.573538,65020,2912,0.2912
1039,1,1039,1.20111E+24,1040,1.20111E+23,39.889356,-120.656443,65014,2742,0.2742
1040,1,1040,1.20111E+24,1041,1.20111E+23,40.074547,-120.308406,59584,1763,0.1763
1041,1,1041,1.20111E+24,1042,1.20111E+23,40.043297,-120.572929,60471,2604,0.2604
1042,1,1042,1.20111E+24,1043,1.20111E+23,39.875109,-121.360954,65242,11324,1.1324
1043,1,1043,1.20111E+24,1044,1.20111E+23,40.088629,-120.756246,58948,5442,0.5442
1044,1,1044,1.20111E+24,1045,1.20111E+23,40.038279,-120.878558,60446,5135,0.5135
1045,1,1045,1.20111E+24,1046,1.20111E+23,39.737437,-120.580735,69180,2516,0.2516
1046,1,1046,1.20111E+24,1047,1.20111E+23,39.747014,-121.02796,68635,6538,0.6538
1047,0,1047,1.20111E+24,1048,1.20111E+23,40.104174,-120.859289,0,0,0
1048,1,1048,1.20111E+24,1049,1.20111E+23,39.902298,-121.026436,64428,4606,0.4606
1049,1,1049,1.20111E+24,1050,1.20111E+23,39.852091,-120.888886,66116,6420,0.642
1050,1,1050,1.20111E+24,1051,1.20111E+23,40.352026,-121.431192,50825,3716,0.3716
1051,1,1051,1.20111E+24,1052,1.20111E+23,40.151476,-121.209439,57120,3460,0.346
1052,1,1052,1.20111E+24,1053,1.20111E+23,40.385401,-121.103345,49893,1897,0.1897
1053,1,1053,1.20111E+24,1054,1.20111E+23,39.916245,-120.738451,64175,4657,0.4657
1054,1,1054,1.20111E+24,1055,1.20111E+23,40.046641,-121.083935,60128,10058,1.0058
1055,1,1055,1.20111E+24,1056,1.20111E+23,40.046641,-121.083935,60128,10058,1.0058
1056,1,1056,1.20111E+24,1057,1.20111E+23,36.708782,-121.475447,147929,5889,0.5889
1057,1,1057,1.20111E+24,1058,1.20111E+23,34.056743,-116.891998,246786,4006,0.4006
1058,1,1058,1.20111E+24,1059,1.20111E+23,32.761664,-116.727392,272364,6253,0.6253
1059,1,1059,1.20111E+24,1060,1.20111E+23,35.761262,-121.083465,180380,5812,0.5812
1060,1,1060,1.20111E+24,1061,1.20111E+23,37.209087,-121.966744,132793,4824,0.4824
1061,0,1061,1.20111E+24,1062,1.20111E+23,37.05113,-121.65036,0,0,0
1062,1,1062,1.20111E+24,1063,1.20111E+23,37.145054,-122.102739,135111,6875,0.6875
1063,1,1063,1.20111E+24,1064,1.20111E+23,37.022411,-121.960593,138832,5123,0.5123
1064,1,1064,1.20111E+24,1065,1.20111E+23,41.093019,-121.964649,26795,5547,0.5547
1065,1,1065,1.20111E+24,1066,1.20111E+23,40.900462,-122.441218,32431,9408,0.9408
1066,1,1066,1.20111E+24,1067,1.20111E+23,40.900462,-122.441218,32431,9408,0.9408
1067,1,1067,1.20111E+24,1068,1.20111E+23,40.954916,-122.127138,30958,7574,0.7574
1068,1,1068,1.20111E+24,1069,1.20111E+23,40.930636,-121.669572,31888,5307,0.5307
1069,1,1069,1.20111E+24,1070,1.20111E+23,40.986005,-121.501048,30093,1986,0.1986
1070,1,1070,1.20111E+24,1071,1.20111E+23,40.80461,-122.534224,35073,8989,0.8989
1071,1,1071,1.20111E+24,1072,1.20111E+23,40.872762,-122.579579,33002,4565,0.4565
1072,1,1072,1.20111E+24,1073,1.20111E+23,40.505869,-121.635638,45575,1933,0.1933
1073,1,1073,1.20111E+24,1074,1.20111E+23,41.043749,-122.287434,27940,4747,0.4747
1074,1,1074,1.20111E+24,1075,1.20111E+23,41.043749,-122.287434,27940,4747,0.4747
1075,1,1075,1.20111E+24,1076,1.20111E+23,40.753475,-121.966564,37236,1674,0.1674
1076,1,1076,1.20111E+24,1077,1.20111E+23,40.472095,-121.740365,46568,2109,0.2109
1077,1,1077,1.20111E+24,1078,1.20111E+23,41.116343,-121.672355,26212,3445,0.3445
1078,1,1078,1.20111E+24,1079,1.20111E+23,40.791045,-121.784113,36044,1623,0.1623
1079,1,1079,1.20111E+24,1080,1.20111E+23,40.616685,-121.620534,41656,3983,0.3983
1080,1,1080,1.20111E+24,1081,1.20111E+23,39.55629,-120.55342,73462,2640,0.264
1081,1,1081,1.20111E+24,1082,1.20111E+23,39.550572,-120.858467,73669,8340,0.834
1082,1,1082,1.20111E+24,1083,1.20111E+23,39.492811,-120.088693,75173,2755,0.2755
1083,1,1083,1.20111E+24,1084,1.20111E+23,39.492811,-120.088693,75173,2755,0.2755
1084,1,1084,1.20111E+24,1085,1.20111E+23,39.695456,-120.894718,70138,6177,0.6177
1085,1,1085,1.20111E+24,1086,1.20111E+23,39.695456,-120.894718,70138,6177,0.6177
1086,1,1086,1.20111E+24,1087,1.20111E+23,39.600009,-120.720313,72516,6095,0.6095
1087,1,1087,1.20111E+24,1088,1.20111E+23,41.672764,-122.709666,8945,3012,0.3012
1088,1,1088,1.20111E+24,1089,1.20111E+23,41.589029,-121.765616,11863,3645,0.3645
1089,1,1089,1.20111E+24,1090,1.20111E+23,41.873896,-122.899668,3250,4296,0.4296
1090,1,1090,1.20111E+24,1091,1.20111E+23,41.440405,-121.891527,16072,2064,0.2064
1091,1,1091,1.20111E+24,1092,1.20111E+23,41.473066,-122.170771,14969,2649,0.2649
1092,1,1092,1.20111E+24,1093,1.20111E+23,41.473066,-122.170771,14969,2649,0.2649
1093,1,1093,1.20111E+24,1094,1.20111E+23,41.279331,-121.70181,21067,4471,0.4471
1094,1,1094,1.20111E+24,1095,1.20111E+23,41.198652,-123.137252,22467,5436,0.5436
1095,1,1095,1.20111E+24,1096,1.20111E+23,41.930312,-123.413012,1385,7020,0.702
1096,1,1096,1.20111E+24,1097,1.20111E+23,41.906601,-122.268883,2785,2911,0.2911
1097,1,1097,1.20111E+24,1098,1.20111E+23,41.482989,-121.573387,15286,4102,0.4102
1098,1,1098,1.20111E+24,1099,1.20111E+23,41.694817,-122.886633,8091,3663,0.3663
1099,1,1099,1.20111E+24,1100,1.20111E+23,41.502169,-122.670628,13805,3062,0.3062
1100,1,1100,1.20111E+24,1101,1.20111E+23,41.789893,-123.411388,5041,7884,0.7884
1101,1,1101,1.20111E+24,1102,1.20111E+23,41.485271,-123.003973,14069,2166,0.2166
1102,1,1102,1.20111E+24,1103,1.20111E+23,41.478321,-123.479211,14032,6950,0.695
1103,1,1103,1.20111E+24,1104,1.20111E+23,41.646088,-123.064253,9500,6928,0.6928
1104,1,1104,1.20111E+24,1105,1.20111E+23,41.984165,-122.741655,577,6138,0.6138
1105,1,1105,1.20111E+24,1106,1.20111E+23,41.643302,-121.573096,10458,3558,0.3558
1106,1,1106,1.20111E+24,1107,1.20111E+23,41.567833,-122.074077,12406,3250,0.325
1107,1,1107,1.20111E+24,1108,1.20111E+23,41.357702,-122.678759,17991,3947,0.3947
1108,1,1108,1.20111E+24,1109,1.20111E+23,41.917399,-122.63543,2227,3953,0.3953
1109,1,1109,1.20111E+24,1110,1.20111E+23,41.248737,-122.491465,21612,1931,0.1931
1110,1,1110,1.20111E+24,1111,1.20111E+23,41.295997,-123.334892,19431,6152,0.6152
1111,1,1111,1.20111E+24,1112,1.20111E+23,41.328211,-121.544912,19570,3571,0.3571
1112,1,1112,1.20111E+24,1113,1.20111E+23,41.382058,-122.357375,17429,1984,0.1984
1113,1,1113,1.20111E+24,1114,1.20111E+23,41.743852,-122.226958,7031,2240,0.224
1114,1,1114,1.20111E+24,1115,1.20111E+23,41.979546,-123.09725,381,4776,0.4776
1115,1,1115,1.20111E+24,1116,1.20111E+23,41.245209,-121.934943,21959,3023,0.3023
1116,1,1116,1.20111E+24,1117,1.20111E+23,41.646639,-123.536605,8881,1618,0.1618
1117,1,1117,1.20111E+24,1118,1.20111E+23,38.312472,-122.411413,102883,6541,0.6541
1118,1,1118,1.20111E+24,1119,1.20111E+23,38.721958,-123.398108,91656,4771,0.4771
1119,0,1119,1.20111E+24,1120,1.20111E+23,38.623818,-122.765272,0,0,0
1120,1,1120,1.20111E+24,1121,1.20111E+23,39.916844,-122.906517,63186,4795,0.4795
1121,1,1121,1.20111E+24,1122,1.20111E+23,40.016489,-121.701714,60974,3278,0.3278
1122,1,1122,1.20111E+24,1123,1.20111E+23,40.150984,-121.543112,56799,4088,0.4088
1123,1,1123,1.20111E+24,1124,1.20111E+23,40.324456,-121.730425,51442,2197,0.2197
1124,1,1124,1.20111E+24,1125,1.20111E+23,40.298095,-121.585279,52399,4018,0.4018
1125,1,1125,1.20111E+24,1126,1.20111E+23,40.316895,-123.451755,50349,3680,0.368
1126,1,1126,1.20111E+24,1127,1.20111E+23,40.825578,-122.890885,34130,5421,0.5421
1127,1,1127,1.20111E+24,1128,1.20111E+23,41.08757,-122.484759,26455,2487,0.2487
1128,1,1128,1.20111E+24,1129,1.20111E+23,40.62572,-123.515528,39981,6271,0.6271
1129,1,1129,1.20111E+24,1130,1.20111E+23,40.356878,-123.328968,49082,6570,0.657
1130,1,1130,1.20111E+24,1131,1.20111E+23,40.509097,-122.85697,44484,3633,0.3633
1131,1,1131,1.20111E+24,1132,1.20111E+23,40.887174,-122.749243,32410,3188,0.3188
1132,1,1132,1.20111E+24,1133,1.20111E+23,40.484784,-123.161977,45123,3649,0.3649
1133,1,1133,1.20111E+24,1134,1.20111E+23,40.140725,-123.447251,55775,2381,0.2381
1134,1,1134,1.20111E+24,1135,1.20111E+23,40.708463,-123.078952,37786,5637,0.5637
1135,1,1135,1.20111E+24,1136,1.20111E+23,40.210097,-123.277597,54019,5721,0.5721
1136,1,1136,1.20111E+24,1137,1.20111E+23,40.761512,-123.524645,35618,5910,0.591
1137,1,1137,1.20111E+24,1138,1.20111E+23,40.853472,-123.403111,32945,7573,0.7573
1138,1,1138,1.20111E+24,1139,1.20111E+23,41.198429,-122.615149,23102,1864,0.1864
1139,1,1139,1.20111E+24,1140,1.20111E+23,40.462152,-123.458354,45435,4501,0.4501
1140,1,1140,1.20111E+24,1141,1.20111E+23,40.550194,-123.01578,42835,2680,0.268
1141,1,1141,1.20111E+24,1142,1.20111E+23,40.35615,-123.533981,49067,2671,0.2671
1142,1,1142,1.20111E+24,1143,1.20111E+23,35.807504,-118.272874,178727,3873,0.3873
1143,1,1143,1.20111E+24,1144,1.20111E+23,38.27342,-120.117108,104455,4724,0.4724
1144,1,1144,1.20111E+24,1145,1.20111E+23,37.862815,-119.941989,114735,8381,0.8381
1145,1,1145,1.20111E+24,1146,1.20111E+23,38.158939,-120.261004,107346,7989,0.7989
1146,1,1146,1.20111E+24,1147,1.20111E+23,38.119969,-120.092854,108310,4125,0.4125
1147,1,1147,1.20111E+24,1148,1.20111E+23,38.01671,-119.94923,110792,3798,0.3798
1148,1,1148,1.20111E+24,1149,1.20111E+23,38.30744,-119.82316,103772,2548,0.2548
1149,1,1149,1.20111E+24,1150,1.20111E+23,38.156053,-119.936421,107372,3748,0.3748
1150,1,1150,1.20111E+24,1151,1.20111E+23,37.962137,-120.076709,111995,8771,0.8771
1151,1,1151,1.20111E+24,1152,1.20111E+23,37.962137,-120.076709,111995,8771,0.8771
1152,1,1152,1.20111E+24,1153,1.20111E+23,34.480451,-118.794652,231572,10102,1.0102
1153,1,1153,1.20111E+24,1154,1.20111E+23,39.502278,-121.152444,74615,1605,0.1605
1154,1,1154,1.20111E+24,1155,1.20111E+23,39.379046,-121.287537,77689,4591,0.4591
1155,1,1155,1.20111E+24,1156,1.20111E+23,39.370215,-121.156615,77931,4949,0.4949
1156,1,1156,1.20121E+24,1157,1.20121E+23,41.935031,-123.004601,1417,3019,0.3019
1157,1,1157,1.20121E+24,1158,1.20121E+23,38.835124,-123.524286,88811,4483,0.4483
1158,1,1158,1.20121E+24,1159,1.20121E+23,38.732357,-119.646904,92813,1927,0.1927
1159,1,1159,1.20121E+24,1160,1.20121E+23,38.732357,-119.646904,92813,1927,0.1927
1160,1,1160,1.20121E+24,1161,1.20121E+23,39.645906,-121.149906,71290,1785,0.1785
1161,1,1161,1.20121E+24,1162,1.20121E+23,39.58239,-121.274808,72703,2187,0.2187
